id,date,username,tweet
1257724628522291200,2020-05-06,dinanurf3,"Makanya itulah sebab bunda sama appa punya adek sama abang, langgeng soalnya wkwk"
1257724628400664576,2020-05-06,biarbiya,Beli ten. Bukan selalu. Raya ni konfemlaa tenlofar
1257724627847131136,2020-05-06,asyou_cansee,"3716 definisi manusia yg sabar si wkwkw. kek kuat gt de ngadepin gue yg selalu ngajk 'cover' wkwk apalg kl dicontekin pdhl w mintanya ga sopan . pinter bgt gila mknya skrg berhasil dh dpt ptn sesuai cita2. smg sukses y kuliahny, apapun itu semoga gue sll dgr kabar baik dr lo💖"
1257724627788468225,2020-05-06,anisspana_,tulah tu tak sabar nak balik nak buat tepung pelighterrr
1257724627784089600,2020-05-06,widya604,"Bedalah, keluar saat ngeue dengan colmex itu beda hahaaa"
1257724627469492224,2020-05-06,fatineryna,minggu ni memang musim partner buat hal ke?
1257724627247181825,2020-05-06,charissultan,Fix laporkan pihak berwajib daripada kejadian yg tdk diinginkan traumanya seumur hidup
1257724627066875904,2020-05-06,anthonioo19,Ada yang inget pernah makan apa di ToniJack's ?
1257724626483871745,2020-05-06,goooddreamm,"Sepatu compass, semoga engkau besok tak seperti kemarin. 
.
.
.
.
Cepet banget abis ajg baru juga 2 detik lewat bgstttt"
1257724626362220545,2020-05-06,muthiasayekti,"Kelas menulisnya tempo aja juga ngejual voucher biaya pelatihannya di Flash Sale Mall Shopee. 
Edan. Golek opo wae saiki eneng ning shopee! Ngalah ngalahi sar gede."
1257724626307674114,2020-05-06,nurpitriand,Asyiap
1257724626223788033,2020-05-06,serrendipeety,"maaf ngakak wkwk :"""""
1257724625611452417,2020-05-06,febstari,Gaboleh makan banyak 😂
1257724625582055425,2020-05-06,lipong_lipong,Kode ujian nasional
1257724625481392128,2020-05-06,muhdammar99,itu ahh tu takde ahh merayau lepas solat raya
1257724625435283456,2020-05-06,bbdoamt,alias gabut bgt
1257724625330614272,2020-05-06,lyraanndt,Mau jd malaikat juga
1257724625330438144,2020-05-06,rohillaarasypr,Sumpah goblog dah
1257724625326227457,2020-05-06,pacarpavel,Dah nih https://twitter.com/pacarpavel/status/1257724231699230726?s=19 …
1257724625288495108,2020-05-06,mrs_receh,Yawlo jangan dimirip miripin klo ga mirip😭
1257724625158418432,2020-05-06,uuwikk,yo mangkane angger lopyu tu lopyutu ae
1257724625103937536,2020-05-06,penjelajah__,Kok bisa ngantuk?
1257724624781086721,2020-05-06,dianafithras,"Kok sama,td gue buat lumpia tahu😁"
1257724624600629251,2020-05-06,theo53560321,Kalo belum di coba ya gatau hasilnya
1257724624592179200,2020-05-06,zaimkamil,"tapi tulah, kita ni kan manusia. iman tak kuat. haihh"
1257724624420212736,2020-05-06,pijhaaa,Wkwkwkwkw
1257724624181305347,2020-05-06,raluvhimbi,Tshukhwi tshukhwi mulalo wa mudzimu khau dale ndi vhanji vho zhakiwaho vhasi vuwe vha balelwa nau amba fhedzi riri mulalo vhone vhakhadi fema
1257724623896014849,2020-05-06,viviiads,wahh asli😭
1257724623744950273,2020-05-06,taywitay,Aw mainnya rp
1257724623501668353,2020-05-06,petitsadega1,Brti itu tanda nya tokek nya Masi idup
1257724623459770368,2020-05-06,mhmmdardann,Iyaa bangunin aja ntr
1257724623413579776,2020-05-06,riskisyah,Terlalu banyak duka di 2020.
1257724623304527875,2020-05-06,bolabuluww,Ak gsuka coklat pdhal. https://twitter.com/aisyahptrn/status/1257628578763554819 …
1257724623019376640,2020-05-06,lordelmelloiiii,"Innalillahi, turut berduka cita pak"
1257724622780329984,2020-05-06,moonthejin_,Bang jin gamau ikut update kayak yg lain? @BTS_twt
1257724622511968265,2020-05-06,pitteeee4,GA BOLEH!!
1257724622381805568,2020-05-06,xxxarmrti,@bintangemon baca
1257724622356705281,2020-05-06,araapgilaa,bener bnget
1257724622243426305,2020-05-06,rachmadiegy,Nyatu sm pakan hewan dong tuh😰 https://twitter.com/TheMedicaIVideo/status/1257474724436815872 …
1257724621844930560,2020-05-06,smnth131_,Kapan slesainya babi https://twitter.com/cinnamongirlc/status/1257314914210729991 …
1257724621786198016,2020-05-06,gkskies,Itutuh jeli warna warni bentuk beruang
1257724621681340418,2020-05-06,gabreillaharti1,Warga Terinfeksi Covid-19 Capai 199 Orang http://www.lenterapendidikan.com/berita/palembang/view/warga-terinfeksi-covid-19-capai-199-orang.html …
1257724621605888000,2020-05-06,mugh_14,"salute la bro 💯 berani mengaku silap, bagus² 👍"
1257724621425479681,2020-05-06,martono_wibowo,kok pada tereak gajinya kecil ye bang?
1257724621287067653,2020-05-06,imlosingu,Jangan nangis
1257724620964159488,2020-05-06,7forarmy,sehat sehat yaa jim💜
1257724620959969285,2020-05-06,urcompiler,versi cowo cakep juga
1257724620767027204,2020-05-06,brucettha,"sumpah fakta anjir ga boong, bener2 keluar ingus gua 😭"
1257724620632780805,2020-05-06,megalailatus,"gemes bgttttt, tatapannya pas gitu kak☺️☺️"
1257724620313997313,2020-05-06,hariyots,Kowe ngeprank indomi tapi isine mie gaga 100 wae
1257724620150419457,2020-05-06,praharalldy26,Iya ni ntr di sapu in ama pacalll halu ku
1257724619982659590,2020-05-06,dyahayuraa,makasi lho gaiz!💖
1257724619714260992,2020-05-06,ananyagara,gue aja sebenernya mempertanyakan kevalidan keperjakaan lo saat ini
1257724619642920961,2020-05-06,pawangreptile,Emg neng palembang jenenge ketek? Kui palembang opo kaliurang
1257724619387056129,2020-05-06,closetae,GILA LO PK BEDAK BAYI APA BERSINAR BGT
1257724619307413511,2020-05-06,que_hafizie,Alhamdulillah. #1kcreator ! pic.twitter.com/nWn9C9z0Fl
1257724619299016710,2020-05-06,yarashm_,Kalo ada suaranya ntar yg lain ngikut
1257724619227721728,2020-05-06,seokjinwonpilia,TIDUR SAYANG DAH MALAM INI😘
1257724619185766400,2020-05-06,dillatull,Kenapa hari ini ambyar bgt sii 😭😭
1257724618653106176,2020-05-06,mfirmanarifin,"Ga ush pake dalil2an, intinya klo ga bisa memberi jangan menyakiti. https://twitter.com/Lini_ZQ/status/1257622880503750656 …"
1257724618573352961,2020-05-06,annisao610,nggk ada aku lbh muda dari mereka diriku kelahiran 00Line
1257724618514722816,2020-05-06,jssgt_,gpp kan warianya udah di kasih sembako lagi sama luthfi
1257724618481139712,2020-05-06,aericelcel,Angkutt
1257724618254606336,2020-05-06,dheaarishandaa,"""Kamu boleh pusing karna mau ujian, tapi jangan sampe lupa sama mangkul nya. Di bagi aja waktu nya, kalau pagi, siang, sore mangkulan. Malem belajar sampe subuh gak papa. Ngejer dunia boleh, tapi akhirat jangan ketinggalan""

Kata kata emak pas liat gue bengong di kamar😭"
1257724618141429760,2020-05-06,abdullahsitrs,Datang kejakarta nanti!!
1257724618053320705,2020-05-06,xthtics,ni baru lacoste tahap sial do https://twitter.com/yepchott/status/1257377214473134082 …
1257724617885548544,2020-05-06,nes40135128,Gede Bacotnya doangan....
1257724617805856768,2020-05-06,audisatria7,Kenapa malah le mineral yang ada manis manis nya ya hehehe
1257724617583587328,2020-05-06,nvlany,Dari abis isa smpe skrg kuat bgt ntn drakor:(
1257724617432555521,2020-05-06,pitteeee4,Tiktok persi me pic.twitter.com/mPwpHJ0OoZ
1257724617071882240,2020-05-06,idisoasik,Huhu merinding dengernya
1257724617050845185,2020-05-06,yeoldorado14,Wkwkwkwk ga ada sampe sekarang itu rapid test mampir ke sini 😅😅
1257724616933433352,2020-05-06,hantu_boongan,Plok pisan uni😍
1257724616136708110,2020-05-06,sukangemilbgt,Kasar iii nga suka dhlh mls 😔
1257724616094609409,2020-05-06,s4yanggggg,I dah tukar fikiran. Taknak skincare fridge. Nak the ordinary but kejap kena study
1257724615952084996,2020-05-06,bijimelonn,ywda gausa ngucapin a👉👈
1257724615930966017,2020-05-06,bimaoktas,ternyata diriku bukan seorang pejuang https://twitter.com/Riofrdn4/status/1257700035812196354 …
1257724615796723712,2020-05-06,wapikajijah,ITB yang di Bandung itu
1257724615742197760,2020-05-06,edmul12,hai putih
1257724615041794050,2020-05-06,depamungkasz,konsul tentang cinta kemana a
1257724614945447937,2020-05-06,penikmatpedas,"Ngiri aja tuh orang, padahal mau jalur apapun saingan tetep banyak."
1257724614706294784,2020-05-06,armandoelicious,istri uga mah sebuah Pokemon
1257724614546841601,2020-05-06,shntnh48,"Kamu kmn sih
Aku nyariin nih"
1257724614500773888,2020-05-06,bunnysnowballs,Oalah baru tau aku
1257724614446202880,2020-05-06,nandioya,Apaan serchingnyaa
1257724614236491776,2020-05-06,farisrzpohan,susah bib
1257724614228062208,2020-05-06,naimehep,Kalah sedih witer sonata
1257724613997375496,2020-05-06,mhdnjmii,Saya spm
1257724613926125574,2020-05-06,syasyaserudin,Serupa sikda org di rumah jak main terkiak kaong 😂 ter MAKK MAKK dari tadik. Nasib mak bapak sik bego
1257724613796130816,2020-05-06,terbobrog,Smentara gak dulu
1257724613611552769,2020-05-06,joewana1,"Semprot terus 
#purworejo
#jateng pic.twitter.com/Xd7JoneRpc"
1257724613460504576,2020-05-06,arsyadapan98,"Tak mlipir sek sedelo, men ora katok wagu..."
1257724613452107776,2020-05-06,iamelijah07,yokoo
1257724613380812801,2020-05-06,xiaoyfs,"Macbook sekalian aja nder, ipad emang fleksibel sih tp ribet soalnya alat penunjang lain yg kek keyboard sama pensil nya dijual terpisah"
1257724613330522112,2020-05-06,eafrnnnnn,"Pernah setia gini cuma dia yg gitu hufttt

Ngerti ga sih?"
1257724613301112832,2020-05-06,skychocolate00,tin kesukaan lu knn
1257724613234233345,2020-05-06,miesedapkuahhh,apa daya dirii ini yg tida berduit
1257724613066280963,2020-05-06,griinttii,"‘Nadya sedang berada di panggilan lain’ 

Dagdigdug pic.twitter.com/7lF3oxseC0"
1257724612793602051,2020-05-06,sukahaluanaknya,"Huh, pengen cepat lulus"
1257724611745071104,2020-05-06,fikriafrizalll,jingan kodok edan 😂😭
1257724611669581824,2020-05-06,leoamlf,"Terus maneh, lak tengah wengi yo wayahku patrol pic.twitter.com/gqooCQnWIa"
1257724611296235520,2020-05-06,dontcallmenugu,"Ketua berdedikasi loh dia ini, dari jam berapa udah stand by di pinggir sungai kapuas buat mantau yang mau nyebur"
1257724611195621376,2020-05-06,byunbaekki0511,"Indonesia 
#HappyBaekhyunDay
#HappyKyoongDay
#geniusbaekhyunday
#EltherealBaekhyunDay
#KINGBBHDay
#백현아_이날을기다렸다
#EXO #엑소 #백현 #BAEKHYUN @B_hundred_Hyun"
1257724611153682432,2020-05-06,sneakycoffee,Adam mna ni 😭😭
1257724610973331456,2020-05-06,drunkenreikart,hayu sya iringi 🤘
1257724610516103168,2020-05-06,sepmajd,"Prambanan tuh nganggur, ga usah susah susah buat"
1257724610096873475,2020-05-06,arie_pratama234,Aamiin ya rabbal alamin 🤲
1257724610084089861,2020-05-06,cafenoir69,"Oke, asal jangan sampai ikutan sakit aja ;)"
1257724609840812032,2020-05-06,gemasorai,""" Ayo berteman kak. """
1257724609173925890,2020-05-06,wnnrsyhda75,AHAHAH betull senget badan sikit astu kelip mata 😂
1257724609085857798,2020-05-06,wirosablengggg,Suka bener apa suka kebablasan
1257724608918073344,2020-05-06,lessyeuxdelisa,iya terserah
1257724608918065153,2020-05-06,fatynfauzie,Tak faham kenapa music & lagu dari anime semuanya best sangat sampai orang boleh perform buat orchestra apa semua. I'm not crying
1257724608645525504,2020-05-06,masyogiiii,"Mencintai sampai mati
Visi :"
1257724608582565889,2020-05-06,maiyooooo,Beckie dah mati hmm. Sedih lah
1257724608137945088,2020-05-06,sintadammiri,"Mbaa, nek pagi tdr itu org rmh apakah tyda ngomel ngomel ? Aku jg pgn 😭"
1257724607756304389,2020-05-06,hanidasoloweb,Jasa Desain Web Murah mulai 300 ribu kunjungi  http://www.griyawebhost.web.id   Jasa Seo Murah Optimal Google #751D537C #082135401205
1257724607299063809,2020-05-06,zarifaidil98,"Disclaimer.
Aku naik juga tapi tak berfutsal ya, pergi teroka surau sekolah, boleh pula rajin ber-explorace. Celaka dua ekor itu boleh pula melawak nampak benda, itu kali pertama aku beria lari turun asrama 😂"
1257724607244591104,2020-05-06,riezkasafp,"Sama lo, apakah sudah selesai?"
1257724607202639873,2020-05-06,ress0406,Kak bener-bener kaya ada koneksi ya😭 terharu
1257724607034843137,2020-05-06,jeffreyhrtw,Awww sad bgt
1257724606888042496,2020-05-06,deatheaterrr,Engga ya aku blm jd om om😠
1257724606757998594,2020-05-06,puspitarimbi,Knpa ga 2005 sich
1257724606749827072,2020-05-06,agnessy_maria,ngapain lagian pake kunci segala🙄
1257724606665768963,2020-05-06,cindysuw,kau menyuarakan isi hatiku
1257724606594465792,2020-05-06,gataulupaalagi,Kesel bgt aing
1257724606372175872,2020-05-06,pevitabc,"Masih dongg, lama ga keliatan yan"
1257724606288244737,2020-05-06,kaffaaris,"jelas jelas ada yg mudah, kenapa dipersulit?"
1257724606191767552,2020-05-06,humanpast_,"Harga ph kan lumayan ya, terus tau lah kebanyakan orang di trk nih mau enak tapi harga murah. Rame diawal karena kan masih baru yang penting nda kepuhunan aja orang trk tuh wkwkwk"
1257724606154039297,2020-05-06,bbtchsyaii,Jdi mau:(
1257724606116270080,2020-05-06,dendyfadillah,belom aje otak lu pindah ke jari met pic.twitter.com/lZPci0u218 – at Monster Bike HQ
1257724606007238657,2020-05-06,yoshirinrada,"minhyun nya lah!!

ya menurut lo aja ros 🤗🤗🤗"
1257724605868896256,2020-05-06,awpambengkas,Koncoku kuwi wkwk
1257724605810094081,2020-05-06,zarifaidil98,"Pakcik Jaga atas lapor dekat Pengetua. Warden marah bukan sebab kantoi, tapi sebab malu, pengetua tegur dia. Kena ceramah la malam itu."
1257724605751390213,2020-05-06,disaamyg,JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG JIMIN GANTENG
1257724605575249920,2020-05-06,jihadalghifari,coba tahan nafas sekitar 2 jam. nnti ilang ma
1257724605239668736,2020-05-06,apergian,"Followers aja ngemis,"
1257724605172678657,2020-05-06,tintapelukis,"""Psst, koko cakep"" panggilnya"
1257724605138997249,2020-05-06,zriswanda,@ajitimur iki jenenge sopo yoo? best drummer senengane dumpe https://twitter.com/sadarmenderita/status/1257654348902854657 …
1257724605059354625,2020-05-06,sihobitidur,ni km lg dialam mimpi yh
1257724605009031168,2020-05-06,_masaiman_,“Kota Konstantinopel akan jatuh ke tangan Islam. Pemimpin yang menaklukkannya adalah sebaik-baik pemimpin dan pasukan yang berada di bawah komandonya adalah sebaik-baik pasukan.” (HR Ahmad bin Hanval Al Musnad).
1257724604895784961,2020-05-06,callmeripp,Tampol aja
1257724604853837824,2020-05-06,halimahjohar12,Bagaimana Ekonomi Kapitalis Dalam Menggerakkan Ekonomi Dunia? Dan Sejauh mana Keberhasilannya? Jum simak bersama 👇 https://youtu.be/WbOJrSNj6DY 
1257724604790894592,2020-05-06,haydyahh,Astagfirullah yg ginian lewat di tl 😡 ak pngen😭
1257724604715462663,2020-05-06,kaitokid2188,"Ya Tuhan..harus bnyk2 bersyukur, bisa makan, bisa kerja, bisa melihat, masih dikasi nafas hidup...
Semoga Tuhan tambah2kan berkat buat bapak ini..
*klo keadaanny kyk bapak ini, mo kerja jg bingung 😢😭 https://twitter.com/kegblgnunfaedh/status/1257695268734029824 …"
1257724604388274177,2020-05-06,swwgswwg__,"Maksudnya kita daftar sendiri gitu bro akunnya? Sorry, gk ngerti gw."
1257724603956264960,2020-05-06,kelvinpramudya4,"Bagimu agamamu, bagiku kaulah segalanya"
1257724603939475458,2020-05-06,hsymfun,Mauu
1257724603427745792,2020-05-06,ajegilengab,Hah? Yakali ga mama muda
1257724603406798848,2020-05-06,segotahlilan,Bad uwes bad posoan 😂
1257724603402645504,2020-05-06,viiii235,capek bgt bangtan kasi asupan teros😭😭😭
1257724603373244416,2020-05-06,saidwidyan,Dalama tam 😌
1257724603356508160,2020-05-06,lenteramerh,Ehiyaa maap wkwk
1257724603306143745,2020-05-06,pionghrd_,Kapan itu ?
1257724602710515713,2020-05-06,ohanyna,Hdeh nambah deh saingan aku~ asal jgn nanti minta tuker ar tiketnya ajaya🤪
1257724602618220545,2020-05-06,besoksenen,Pasti sih tapi tahan2 aja
1257724602597249024,2020-05-06,zarifaidil98,"Cikgu suruh PT3 dengan SPM prep sampai jam 1pagi, kita bantai pergi naik sekolah, berfutsal. Tiba² kantoi esoknya, kantoi dengan warden tak apa lagi, ini dengan Pengetua https://twitter.com/ikonwifeu_/status/1257124951057788928 …"
1257724602442067969,2020-05-06,mrmade10,Udah di pelet apakah ini 😂😂
1257724602437885952,2020-05-06,4kimz_,"Maaf , aku bukan orang yang bosan lalu pergi tapi aku orang yang akan pergi jika perjuanganku dan keseriusanku tidak dihargai ."
1257724602404331520,2020-05-06,anggitakiin,Ayo kak aku dukunggg. Bikin aja yaaaa. Lagi butuh banget:(
1257724602093953024,2020-05-06,farhanalqadri22,Aku mau point 4 SE rektor diperjelas!!! Aku mau wisudah pak rektor😭😭😭😭
1257724602060423174,2020-05-06,sartikaanaka_,Cepet banget udah mau Juli gek ndang bayar semester 😂
1257724601729155075,2020-05-06,fahmiiqbals,"2 jam hanya nyari font sesuai backdrop spanduk, tidak ketemu hahaha"
1257724601712275456,2020-05-06,staykuuul,Padahal lagi nungguin kerjaan hadeh
1257724601691336705,2020-05-06,cattnue,Salah
1257724601682911233,2020-05-06,matchalovers2,"Tua dari mana baru juga 20 tahun :"") baru menuju kedewasaan please--"""
1257724601657724930,2020-05-06,fyi_itskaiy,tu aaa nampak aaaa tahi bulan enn. eh
1257724601624195073,2020-05-06,pkapikachuuu_,"Oya, ini punya ayahku sih ahaha~"
1257724601439666179,2020-05-06,cpwayyy,gk ach
1257724601171206144,2020-05-06,lakilaki_pemaaf,Aww mlu bngett 🙈
1257724600944713728,2020-05-06,amrasclerisque,"lu gak capek apa liat gue mencintai lu sndirian?capekkan?

Yaudah,sama² mencintai aja kita.biar gacapek"
1257724600865218561,2020-05-06,llaiyahhhh,Ha ahhh
1257724600865026049,2020-05-06,insyirhzulkifli,eee layan lagu tu eee
1257724600613351430,2020-05-06,rzkkrmdhn,pake pengawal gue don.
1257724600554647552,2020-05-06,izyaninasir,"Respi module extend, lapang sungguh jadual sekarang :')"
1257724600483344384,2020-05-06,irennemutiara,Melihat para kekasih berantem sambil ketawa jahat
1257724600420454406,2020-05-06,mirafebrianaa,menusuk smpe ke paru2 cuy haha
1257724600143671296,2020-05-06,nabihahaqilah_,uishh kenapa macamtuuu😳
1257724599900372992,2020-05-06,wongciliiiiiik,😅🤣😂 teman ngupi malam ini..
1257724599699009543,2020-05-06,ar__fani,Dowoon kan itu ka ?? Setttt dahhh
1257724599594172416,2020-05-06,adghansaa,Crocoboy
1257724599518629889,2020-05-06,21yantiii,lumayqn nambah koin terus #ShopeeTanamTHR10M pic.twitter.com/PGMovfATa9
1257724599401234433,2020-05-06,nandamptr,Popmie nya gada
1257724599271219200,2020-05-06,nisaaaaja,"Tuhan, beri aku tempat berkarya terbaik yang telah kau siapkan secepatnya"
1257724599237619714,2020-05-06,badhystory,"yaduh maaf, aku sbg sehun mundur"
1257724599204114437,2020-05-06,nawamunawaroh,"Mending ya kepercayaan. Kalo ternyata emang mau pamer sama ""close friend"" aja gimana? Udah gitu close friendnya ternyata kamu doang wkwk #mencobasuudzon 🤣"
1257724599036309504,2020-05-06,ypppppoy0,saengilll chukkae baekhyunnnnaaaa❣️✨ <<<3 saranghae
1257724599023755266,2020-05-06,wzhilmi05,Kenapalah aku mudah terhibur baca review lama pasal burger Mekdi Prosperity ni? Padahal diri sendiri tulis.  http://wzulhilmi.blogspot.com/2018/02/sedikit-ulasan-mengenai-mcdonalds.html?m=0 …
1257724598944100353,2020-05-06,blight_jena,Bnyk yg hilang
1257724598897934336,2020-05-06,ratusriwulanda3,Shjshdj lemes anjir😭😭😭😭 pic.twitter.com/2CqnViFHed
1257724598767902720,2020-05-06,pamsastro,Minum pereda nyeri gih
1257724598684012544,2020-05-06,fikihns,Pake bajunya nanti masuk angin
1257724598503665664,2020-05-06,andrizal_febi,"Selamat ulang tahun ma,nggak kerasa udah 7 tahun mama jadi single parent,dan Ironisnya tanggal 9 mei nanti 7 tahun alm papa😭
3 hari lagi dong pic.twitter.com/hn9lhO2YUe"
1257724598449102848,2020-05-06,feboyana,Tadi gue udh duga ni pasti ada orng yg berfikir seperti ini.... Wkwkwk .. Kan tulang di punggung bukan tulang punggung mas
1257724598289788929,2020-05-06,spityard,Suwe. Intro ambek gitarane wes iso sejak sakdurunge kuliah. Baru melodine belajar pas ndk kontrakan 69 joyo grand
1257724598281400320,2020-05-06,firasdarwisy2,@wahidshr_ macam mana ni https://twitter.com/rempitlogic/status/1257344551162974209 …
1257724598176497665,2020-05-06,amibestwaifu,apa ini maksudnya wkwk
1257724598126145542,2020-05-06,dxmas7,Cakep euy
1257724597950013440,2020-05-06,rinayucute,jgn ak fakgrl
1257724597895643138,2020-05-06,adaunamenya,Kek lg sedih gt nadanya
1257724597664808961,2020-05-06,3tsalis,Semoga Ramadhan ini tidak ada hal-hal aneh terjadi terjadi
1257724597203435527,2020-05-06,nazuranajib,pegi mati
1257724597081784321,2020-05-06,irfannoorr,"Benci amat sama uwe, dahlah :("
1257724596603613184,2020-05-06,hxriithdr,aura ke 20 maybe tapi tak jumpa lagi 😂🤚
1257724596557504512,2020-05-06,mishaazri,Nampak nau lah cover ayu. geli lah tgk
1257724596351950848,2020-05-06,ikhwanudinisnan,"Neng prapatan enek e bangjo Mam, ketan e podo diliwet dadi lemper takjil ki 😂"
1257724596159082496,2020-05-06,alynjw,Tapi berat saya dah naik
1257724595940933633,2020-05-06,tinayulianti_,Yang belom tidur say Hi dong
1257724595898953728,2020-05-06,wanueent,Waalaikumussalam...
1257724595878035456,2020-05-06,tlvkrla27,YOUNGK OFFICIALLYYYYY... AMBIL DAH KAY AMBILLL SI YANGKE BUAT LU :))))
1257724595873869825,2020-05-06,__rosarypea,"Sijeuni gak butuh pacar, soalnya udah punya nana. 💚💚 pic.twitter.com/YJN8Lj5C4G"
1257724595714453505,2020-05-06,nyssakams_26,Morning. Terjaga. Okay moreh jap😂 lapar
1257724595504680960,2020-05-06,atmaadja_2,"Hey apa kabar yg burik,udah pada punya pendamping belum??
Jan ngarep ya gua aja yg cakep ga laku laku."
1257724595366268929,2020-05-06,ravihokratana,Aku jadi takutt nih..  Mana tengah malem 😭
1257724594947055622,2020-05-06,iirsyadi_,buka e jam 12
1257724594749730816,2020-05-06,widialfardh,"Teruntuk kalian yang punya pacar tapi masih suka godain orang lain, semoga mati dirajam pake bandana ari https://twitter.com/arifauziiii/status/1257722603902341120 …"
1257724594674270208,2020-05-06,naaaanim,Macam best je tea tengah malam ni
1257724594632474625,2020-05-06,yennjoon,"Rambut acak""kan aja ganteng ya tuhan, emang ya kalo manusia blasteran surga ya gini 
.
.
.
#BTS
#namjoonyouareperfect pic.twitter.com/a0TOs4K6ag"
1257724594498101248,2020-05-06,gaglowing,"Enak ya orang pontianak, kalo mau ke pontianak,mereka udah di pontianak."
1257724594368077824,2020-05-06,shawnsystems_,mkn ati
1257724594321907713,2020-05-06,araanjay,ngakak
1257724594066055168,2020-05-06,edsdarul,"Goodnight selamat beristirahat, semoga tidurmu nyenyak malam ini, lelahmu hari ini jadikan motivasi untuk esok pagi
Semoga mimpi indah :) pic.twitter.com/nqkrRvE1Jk"
1257724594045120512,2020-05-06,ginjalganjil_,Tan Hana Wighna Tan Sirna.
1257724593961226243,2020-05-06,analgmld,"HEPIBIDI SAYANGKUU❤❤❤
#HappyKyoongDay
#HappyBaekhyunDay
#백현아_이날을기다렸다
#EXO
@weareoneEXO
@B_hundred_Hyun"
1257724593260736512,2020-05-06,wapimoon,salam buat malaikat pencabut nyw
1257724592820326403,2020-05-06,erynaintans,"Ini dosennya jahat bet ngasih tugas segitu banyak mana sebut, jelaskan, beri contoh. Semangattt nder"
1257724592799416321,2020-05-06,pestiiiii,"Jangan ngasih harapan kalau ""Kosong"""
1257724592686129152,2020-05-06,gabreillaharti1,Tanah Disposal Sebabkan Warga Tegal Rejo Terkena Banjir http://www.lenterapendidikan.com/berita/muara-enim/view/tanah-disposal-sebabkan-warga-tegal-rejo-terkena-banjir.html …
1257724592640032768,2020-05-06,hannierish,Maapin ak kak ya dewa 😭
1257724591998304257,2020-05-06,megahanisa,Kamu mau ngukur apa pake tangan ?
1257724591998263296,2020-05-06,nrsbrinarshid,sameee but tak yakin sebab takut manis sangat. tapi baca review kau macam nak try je hehe
1257724591939547136,2020-05-06,ekrmdhn19,ehhh bener 😂
1257724591390113792,2020-05-06,anipapenelophee,Aku gtau
1257724591192961025,2020-05-06,imranmims,Itulahh. Ber csgo jeee
1257724591155249153,2020-05-06,syutmeh,"gaboleh kesel, dimana ada kosong disitu aku peluk hehe"
1257724591054548993,2020-05-06,mellodyfirman,Itil-itilan iku itile goroan ngunu t
1257724591004200960,2020-05-06,belindanggraini,Banyak bgt pengennya ni orang
1257724590953914373,2020-05-06,icaa_04,aduh! ga paham lg dah..
1257724590907748352,2020-05-06,otetatsuya,autodebet asuransi itu bener2 dafuq. mau stop dan ambil ‘tabungannya’ itungannya jauh lebih rugi uda ikut ampir 7 taunan soalnya. mau lanjut duit ga ada dan saya masih sehat.
1257724590731620352,2020-05-06,cuncunajaxezar,"Selllow,,,
Selingi like Retweet,,,coment,,,
Ojo langsung ,ko nek kenek kertu,,,😁😁😁😁😁👍👍"
1257724590412853248,2020-05-06,arnoldpatt1,Ijin save lur
1257724590324776962,2020-05-06,umairahispy,aku rasa bersalah Ya Allah 💔
1257724590270242816,2020-05-06,much_insan,"Stasiun Balapan, denger lagu ini pertama kali pas di kereta otw Ngawi bareng ayah ibu & mbak. Itu pertama kali naik kereta bareng keluarga. Dan lagu lagu dari Lord Didi Kempot jadi backsound perjalanan. https://twitter.com/VICE_ID/status/1257701815140995073 …"
1257724590110863361,2020-05-06,theachana,"Adek jangan diliat om nya, adek masi kicik, ga baek buat mata"
1257724590047940608,2020-05-06,kyrockyyyy,Mancing perasaan ga?
1257724589993455616,2020-05-06,bobybrownie,"Capee, gabisa rebahan dikit apa:("
1257724589955637248,2020-05-06,rmdn06_,JIMINNNNNNN😭😭. AKHIRNYA UP JUGAAAA💜😭
1257724589464940546,2020-05-06,dlfhmwt,yaudah cari yg lain yg kamar mandinya didalem:(
1257724589221658624,2020-05-06,nsshabrinaa,Ko ngeri😭😭
1257724589213286405,2020-05-06,wushhhmine,Shock ada gue disitu
1257724589192302595,2020-05-06,1308mafaah,Engga
1257724589049671680,2020-05-06,riffany01,"Bts, tp ngebias jhope"
1257724588814766083,2020-05-06,bysaldif,akhlak mu perlu direvisi
1257724588651249667,2020-05-06,enchanteee_,asikkk rame
1257724588550524933,2020-05-06,dnielqyyum,yeayy hehe selemat berpuasa adilah
1257724588483416065,2020-05-06,bakpiapletok,Tjakeeep
1257724588462493697,2020-05-06,nyomnyoom,Berarti nak jempole retak koyo nek kecetit ?
1257724588315688960,2020-05-06,faesatri,"Rindu lah , nak ambik result lagi sekali boleh tak ? 🥺😭✊🏻 pic.twitter.com/OES5kLuRMl"
1257724587359395840,2020-05-06,wrmarios,"sumpah td ada yg bikin ginian hampir gue reply. untung gue cerdas stalk akun yg bikin template duluan, gajadi maloee dech. hehe https://twitter.com/notyourbitchesz/status/1257631931488927745 …"
1257724587158069248,2020-05-06,deafarahaisy,Krupuk tasik? Koyo opo mas😂
1257724587149680640,2020-05-06,maudxxj,mluncur trimakasiw!🚀❤️
